image_id,bbox,width,height,size
407943,"[44.65, 214.27, 51.75, 93.68]",51.75,93.68,4847.9400000000005
408112,"[509.69, 223.89, 8.99, 12.22]",8.99,12.22,109.85780000000001
408112,"[551.3, 214.43, 9.89, 14.23]",9.89,14.23,140.7347
408112,"[472.83, 222.89, 7.47, 15.3]",7.47,15.3,114.291
408112,"[586.14, 208.98, 10.62, 24.26]",10.62,24.26,257.64119999999997
408112,"[418.83, 214.36, 5.6, 16.22]",5.6,16.22,90.832
408112,"[539.84, 216.27, 7.42, 16.99]",7.42,16.99,126.06579999999998
408112,"[569.84, 209.21, 9.6, 28.34]",9.6,28.34,272.06399999999996
408112,"[497.88, 223.11, 10.11, 13.92]",10.11,13.92,140.7312
408120,"[285.45, 104.75, 32.68, 102.91]",32.68,102.91,3363.0987999999998
408696,"[250.81, 42.7, 241.08, 418.38]",241.08,418.38,100863.05040000001
408696,"[409.89, 40.99, 227.59, 431.46]",227.59,431.46,98195.98139999999
408696,"[451.91, 29.14, 56.34, 54.93]",56.34,54.93,3094.7562000000003
408696,"[426.51, 87.81, 23.54, 47.4]",23.54,47.4,1115.7959999999998
408774,"[33.79, 135.25, 52.39, 83.18]",52.39,83.18,4357.800200000001
408774,"[0.75, 109.25, 31.43, 220.76]",31.43,220.76,6938.4868
408774,"[219.26, 162.38, 62.85, 19.46]",62.85,19.46,1223.0610000000001
408774,"[166.3, 124.12, 49.56, 88.14]",49.56,88.14,4368.218400000001
409198,"[202.47, 38.45, 254.28, 345.43]",254.28,345.43,87835.9404
409211,"[53.54, 0, 43.01, 54.88]",43.01,54.88,2360.3888
409211,"[4.27, 0, 66.72, 94.87]",66.72,94.87,6329.7264000000005
409211,"[104.63, 162.92, 41.94, 56.51]",41.94,56.51,2370.0294
409211,"[134.24, 142.6, 54.46, 74.98]",54.46,74.98,4083.4108
409211,"[267.36, 5.29, 113.48, 421.71]",113.48,421.71,47855.650799999996
409211,"[122.29, 0, 46.21, 73.28]",46.21,73.28,3386.2688000000003
409211,"[177, 0.37, 45.27, 77.55]",45.27,77.55,3510.6885
409211,"[0.48, 137.17, 17.17, 52.99]",17.17,52.99,909.8383000000001
409211,"[32.17, 132.68, 88.88, 97.26]",88.88,97.26,8644.4688
409211,"[70.7, 0.22, 69.62, 97.78]",69.62,97.78,6807.4436000000005
409211,"[8.45, 114.57, 49.38, 69.97]",49.38,69.97,3455.1186000000002
409211,"[0, 162.45, 49.13, 64.47]",49.13,64.47,3167.4111000000003
409211,"[365.47, 142.29, 47.18, 162.96]",47.18,162.96,7688.4528
409475,"[127.32, 141.75, 173.16, 332.31]",173.16,332.31,57542.7996
409475,"[352.25, 155.61, 224.62, 324.39]",224.62,324.39,72864.4818
409542,"[407.29, 450.59, 20.7, 127.49]",20.7,127.49,2639.0429999999997
409542,"[304.6, 442.66, 52.03, 132.71]",52.03,132.71,6904.9013
409542,"[375.37, 444.52, 38.82, 121.43]",38.82,121.43,4713.912600000001
409542,"[70.47, 431.46, 74.79, 199.91]",74.79,199.91,14951.268900000001
409542,"[38.31, 468.54, 38.1, 137.84]",38.1,137.84,5251.704000000001
409542,"[257.75, 449.46, 48.06, 143.42]",48.06,143.42,6892.7652
410456,"[499.42, 161.32, 70.11, 178.13]",70.11,178.13,12488.6943
410456,"[379.58, 186.25, 76.06, 114.09]",76.06,114.09,8677.6854
410456,"[313.82, 221.89, 24.32, 44.14]",24.32,44.14,1073.4848
410456,"[173.08, 151.3, 95.3, 150.96]",95.3,150.96,14386.488000000001
410456,"[362.32, 235.93, 18.19, 30.04]",18.19,30.04,546.4276
410456,"[112.94, 146.82, 86.97, 163.77]",86.97,163.77,14243.0769
410456,"[49.85, 119.22, 128.35, 204.27]",128.35,204.27,26218.0545
410496,"[304.29, 53.08, 46.63, 70.3]",46.63,70.3,3278.089
410496,"[303.25, 184.94, 64.63, 50.42]",64.63,50.42,3258.6446
410496,"[233.03, 1.69, 67.95, 80.65]",67.95,80.65,5480.1675000000005
410496,"[0, 196.82, 44.19, 47.29]",44.19,47.29,2089.7450999999996
410496,"[9, 48.28, 73.68, 103.37]",73.68,103.37,7616.301600000001
410496,"[0.65, 128.24, 48.27, 90.61]",48.27,90.61,4373.7447
410496,"[196.19, 3.07, 72.26, 92.98]",72.26,92.98,6718.734800000001
410496,"[81.92, 44.41, 54.13, 128.66]",54.13,128.66,6964.3658000000005
410496,"[241.23, 116.5, 69.88, 114.19]",69.88,114.19,7979.597199999999
410496,"[124.12, 0, 74.26, 84.03]",74.26,84.03,6240.067800000001
410496,"[15, 0, 408, 196]",408.0,196.0,79968.0
410496,"[254.56, 189.84, 50.34, 46.03]",50.34,46.03,2317.1502
410496,"[24.45, 92.04, 238.74, 526.39]",238.74,526.39,125670.3486
410496,"[301.69, 126.63, 78.92, 105.99]",78.92,105.99,8364.7308
410510,"[249.27, 192.68, 91.9, 141.27]",91.9,141.27,12982.713000000002
410650,"[187.85, 63.2, 53.49, 79.45]",53.49,79.45,4249.780500000001
410650,"[201.76, 108.18, 33.71, 35.08]",33.71,35.08,1182.5468
410650,"[170.98, 113.08, 89.85, 268.16]",89.85,268.16,24094.176
410650,"[103.53, 47.95, 32.22, 49.41]",32.22,49.41,1591.9901999999997
410650,"[5, 0, 634, 178]",634.0,178.0,112852.0
410650,"[73.25, 141.12, 49.3, 41.35]",49.3,41.35,2038.555
410650,"[314.97, 100.31, 34.51, 56.09]",34.51,56.09,1935.6659
410650,"[160.42, 45.93, 22.38, 35.91]",22.38,35.91,803.6657999999999
410650,"[121.11, 143.57, 29.3, 37.94]",29.3,37.94,1111.642
410650,"[169.73, 89.15, 35.58, 51.19]",35.58,51.19,1821.3401999999999
410650,"[175.41, 144.09, 30.17, 37.17]",30.17,37.17,1121.4189000000001
410650,"[437.05, 125.58, 34.56, 30.68]",34.56,30.68,1060.3008
410650,"[116.79, 103.47, 31.54, 50.52]",31.54,50.52,1593.4008000000001
410650,"[171.61, 108.27, 30.87, 44.9]",30.87,44.9,1386.063
410712,"[104.72, 408.94, 8.1, 9.64]",8.1,9.64,78.084
410735,"[227.15, 209.23, 175.71, 283.28]",175.71,283.28,49775.1288
410880,"[291.42, 30.84, 25.3, 96.83]",25.3,96.83,2449.799
411530,"[495.73, 289.14, 10.39, 15.4]",10.39,15.4,160.006
411530,"[555.72, 292.06, 41.65, 99.69]",41.65,99.69,4152.0885
411530,"[482.08, 290.58, 19.82, 51.73]",19.82,51.73,1025.2885999999999
411530,"[425.04, 295.63, 16.83, 61.59]",16.83,61.59,1036.5597
411530,"[505.98, 295.87, 21.77, 80.52]",21.77,80.52,1752.9204
411530,"[426.45, 292.17, 80.74, 162.06]",80.74,162.06,13084.7244
411530,"[0.15, 278.36, 25.71, 145.94]",25.71,145.94,3752.1174
411530,"[518.47, 287.23, 54.28, 131.6]",54.28,131.6,7143.248
411530,"[370.88, 293.12, 43.52, 60.71]",43.52,60.71,2642.0992
411530,"[627.06, 283.55, 12.94, 86.52]",12.94,86.52,1119.5688
411530,"[181.22, 212.97, 4.49, 21.83]",4.49,21.83,98.0167
411530,"[334.08, 293.87, 11.63, 44.42]",11.63,44.42,516.6046
411530,"[368.31, 290.81, 13.27, 43.93]",13.27,43.93,582.9511
411530,"[400, 291, 209, 183]",209.0,183.0,38247.0
411754,"[71.56, 71.25, 7.72, 21.72]",7.72,21.72,167.67839999999998
411754,"[97.3, 69.82, 43.78, 66.18]",43.78,66.18,2897.3604000000005
411754,"[127.53, 62.11, 13.79, 28.96]",13.79,28.96,399.35839999999996
411754,"[84.52, 66.16, 13.35, 41.44]",13.35,41.44,553.2239999999999
411754,"[35.14, 15.95, 254.59, 221.62]",254.59,221.62,56422.2358
411774,"[5.19, 71.43, 322.08, 422.08]",322.08,422.08,135943.5264
411817,"[580.31, 221.12, 59.33, 253.49]",59.33,253.49,15039.5617
411817,"[626.24, 192.78, 13.76, 37.08]",13.76,37.08,510.2208
411817,"[543.17, 144.92, 80.29, 173.25]",80.29,173.25,13910.2425
411817,"[443.59, 184.99, 144.46, 294.62]",144.46,294.62,42560.8052
411817,"[380.46, 276.77, 73.04, 203.23]",73.04,203.23,14843.9192
411817,"[570.58, 81.58, 66.2, 133.34]",66.2,133.34,8827.108
411817,"[542.95, 95.41, 41.41, 93.58]",41.41,93.58,3875.1477999999997
411817,"[347.18, 128.96, 47.08, 205.78]",47.08,205.78,9688.1224
411938,"[155.58, 130.99, 88.97, 174.2]",88.97,174.2,15498.573999999999
411938,"[167.92, 275.39, 95.96, 146.81]",95.96,146.81,14087.8876
411938,"[54.62, 315.28, 136.74, 111.72]",136.74,111.72,15276.5928
411938,"[387.66, 141.85, 137.21, 277.31]",137.21,277.31,38049.7051
411938,"[264.24, 156.17, 155.1, 265.2]",155.1,265.2,41132.52
411938,"[363.91, 161.81, 40.04, 83.7]",40.04,83.7,3351.348
411938,"[1.92, 290.74, 35.5, 136.26]",35.5,136.26,4837.23
411953,"[313.51, 288.37, 69.33, 86.63]",69.33,86.63,6006.0579
411953,"[73.14, 53.69, 287.53, 321.31]",287.53,321.31,92386.2643
412286,"[76.4, 155.06, 130.34, 295.5]",130.34,295.5,38515.47
412362,"[212.89, 107.29, 268.09, 386.36]",268.09,386.36,103579.2524
412362,"[1.12, 121.9, 276.35, 370.33]",276.35,370.33,102340.6955
412362,"[442.93, 71.84, 197.07, 419.39]",197.07,419.39,82649.18729999999
412894,"[162.16, 523.14, 47.45, 116.86]",47.45,116.86,5545.0070000000005
412894,"[360.56, 420.35, 14.5, 47.9]",14.5,47.9,694.55
412894,"[195.74, 488.62, 47.84, 130.92]",47.84,130.92,6263.2128
412894,"[359.55, 475.32, 58.98, 131.21]",58.98,131.21,7738.7658
412894,"[0.82, 537.34, 62.99, 102.66]",62.99,102.66,6466.5534
412894,"[102.41, 512.83, 51.66, 127.17]",51.66,127.17,6569.602199999999
412894,"[397.08, 410.66, 10.62, 29.88]",10.62,29.88,317.32559999999995
412894,"[195.57, 430.22, 15.7, 54.93]",15.7,54.93,862.401
412894,"[319.21, 524.16, 50.43, 115.84]",50.43,115.84,5841.8112
412894,"[249.22, 436.01, 21.81, 62.43]",21.81,62.43,1361.5982999999999
412894,"[35.74, 487.59, 42.48, 50.98]",42.48,50.98,2165.6303999999996
412894,"[0, 400, 426, 239]",426.0,239.0,101814.0
412894,"[268.51, 428.54, 15.38, 49.25]",15.38,49.25,757.465
412894,"[60.91, 469.19, 45.49, 71.19]",45.49,71.19,3238.4331
413395,"[320.94, 39.76, 319.06, 349.26]",319.06,349.26,111434.8956
413404,"[576.08, 249.75, 38.55, 158.79]",38.55,158.79,6121.3544999999995
413404,"[598.37, 235.31, 40.89, 187.67]",40.89,187.67,7673.8263
413552,"[0, 0, 426, 640]",426.0,640.0,272640.0
413552,"[93.09, 29.92, 332.47, 541.92]",332.47,541.92,180172.1424
413689,"[443.12, 163.38, 50.39, 181.62]",50.39,181.62,9151.8318
413689,"[391.01, 155.17, 5.63, 5.52]",5.63,5.52,31.077599999999997
413689,"[130.14, 144.72, 11.88, 29.11]",11.88,29.11,345.8268
413689,"[327.93, 156.37, 9.49, 25]",9.49,25.0,237.25
413689,"[290.84, 155.92, 12.77, 30.91]",12.77,30.91,394.72069999999997
413689,"[363.78, 186.49, 62.52, 171.16]",62.52,171.16,10700.923200000001
413689,"[612.35, 152.21, 6.79, 25.78]",6.79,25.78,175.0462
413689,"[273.62, 154.44, 13.35, 31.29]",13.35,31.29,417.7215
414034,"[61.48, 1.08, 390.48, 473.53]",390.48,473.53,184903.9944
414170,"[128.96, 273.99, 65.06, 127.7]",65.06,127.7,8308.162
414170,"[209.78, 166.08, 19.38, 52.43]",19.38,52.43,1016.0934
414170,"[222.54, 276.24, 85.43, 191.66]",85.43,191.66,16373.5138
414385,"[399.46, 252.2, 67.26, 122.78]",67.26,122.78,8258.1828
414510,"[115.72, 247.31, 87.1, 159.08]",87.1,159.08,13855.868
414510,"[54.6, 267.4, 79.72, 120.99]",79.72,120.99,9645.3228
414510,"[192.93, 186.7, 57.41, 89.63]",57.41,89.63,5145.658299999999
414673,"[109.87, 90.96, 39.82, 50.58]",39.82,50.58,2014.0955999999999
414673,"[79.54, 93.68, 38.63, 94.97]",38.63,94.97,3668.6911
414673,"[38.79, 86.48, 32.92, 54.73]",32.92,54.73,1801.7116
414673,"[245.45, 107.4, 33.96, 49.45]",33.96,49.45,1679.3220000000001
414673,"[188.03, 93.85, 29.12, 58.87]",29.12,58.87,1714.2944
414673,"[161.15, 129.07, 88.78, 125.34]",88.78,125.34,11127.6852
414673,"[60, 0, 439, 331]",439.0,331.0,145309.0
414673,"[452.21, 119.47, 47.37, 125.08]",47.37,125.08,5925.039599999999
414673,"[289.9, 62.52, 52.58, 122.81]",52.58,122.81,6457.3498
414673,"[130.33, 138.99, 34.3, 39.82]",34.3,39.82,1365.8259999999998
414673,"[153.01, 94.14, 47.9, 86.77]",47.9,86.77,4156.282999999999
414673,"[414.91, 111.44, 33.77, 33.9]",33.77,33.9,1144.803
414673,"[463.31, 264.85, 35.81, 63.42]",35.81,63.42,2271.0702
414673,"[0, 85.89, 20.99, 50.02]",20.99,50.02,1049.9198
414795,"[220.04, 345.17, 119.74, 129.44]",119.74,129.44,15499.1456
414795,"[479.9, 457.87, 35.66, 21.74]",35.66,21.74,775.2483999999998
414795,"[53.69, 413.53, 61.21, 61.2]",61.21,61.2,3746.052
414795,"[96.26, 142.02, 42.91, 74.21]",42.91,74.21,3184.3510999999994
414795,"[347.1, 366.72, 90.73, 113.28]",90.73,113.28,10277.894400000001
414795,"[535.65, 400.67, 88.19, 79.33]",88.19,79.33,6996.1127
414795,"[108.9, 411.19, 98.75, 68.81]",98.75,68.81,6794.9875
415536,"[277.08, 226.18, 24.46, 23.73]",24.46,23.73,580.4358000000001
415727,"[94.71, 34.76, 135.17, 294.46]",135.17,294.46,39802.15819999999
415727,"[1.13, 2.83, 133.59, 169.81]",133.59,169.81,22684.9179
415727,"[161.19, 92.44, 320, 381.63]",320.0,381.63,122121.6
415748,"[128.81, 160.82, 68.04, 63.89]",68.04,63.89,4347.0756
415882,"[21.43, 211.17, 310, 325.71]",310.0,325.71,100970.09999999999
415990,"[293.44, 158.91, 37.84, 79.88]",37.84,79.88,3022.6592
415990,"[439.21, 156.58, 35.08, 86.5]",35.08,86.5,3034.42
416104,"[170.12, 248.08, 61.94, 150.47]",61.94,150.47,9320.111799999999
416104,"[135.15, 239.92, 51.28, 91.04]",51.28,91.04,4668.5312
416104,"[352.72, 162.88, 118.65, 128.36]",118.65,128.36,15229.914000000002
416104,"[265.3, 232.75, 100.35, 137.35]",100.35,137.35,13783.072499999998
416104,"[527.47, 221, 97.19, 107.99]",97.19,107.99,10495.5481
416104,"[365.95, 145.52, 84.19, 70.3]",84.19,70.3,5918.557
416104,"[471.31, 228.22, 45.08, 90.32]",45.08,90.32,4071.6255999999994
416104,"[0, 247.42, 120.91, 232.58]",120.91,232.58,28121.2478
416104,"[52.19, 232.56, 99.27, 196.5]",99.27,196.5,19506.555
416104,"[98.85, 235.42, 57.15, 105.89]",57.15,105.89,6051.6134999999995
416104,"[358.11, 224.36, 158.56, 181.21]",158.56,181.21,28732.657600000002
416343,"[264.91, 263.21, 162.09, 376.7]",162.09,376.7,61059.303
416343,"[190.27, 250.81, 121.08, 373.33]",121.08,373.33,45202.7964
416343,"[0, 238.67, 68.34, 341.67]",68.34,341.67,23349.7278
416451,"[27.92, 88.26, 264.16, 391.74]",264.16,391.74,103482.03840000002
416451,"[407.5, 226.19, 123.81, 191.18]",123.81,191.18,23669.9958
417249,"[167.05, 239.42, 34.71, 53.73]",34.71,53.73,1864.9683
417249,"[3.77, 211.07, 117.25, 170.9]",117.25,170.9,20038.025
417249,"[179.78, 250.01, 133.75, 245.93]",133.75,245.93,32893.137500000004
417249,"[343.72, 475.58, 16.6, 13.57]",16.6,13.57,225.26200000000003
417249,"[325.13, 216.42, 145.38, 326.64]",145.38,326.64,47486.9232
417285,"[183.78, 7.93, 29.55, 134.05]",29.55,134.05,3961.1775000000002
417632,"[428.53, 133.74, 211.47, 346.26]",211.47,346.26,73223.6022
417632,"[269.73, 78.37, 16.45, 22.65]",16.45,22.65,372.5925
417632,"[0, 0, 397.04, 451.69]",397.04,451.69,179338.9976
417632,"[0, 72.27, 49.62, 138.07]",49.62,138.07,6851.033399999999
417632,"[290.39, 76.91, 39.03, 51.42]",39.03,51.42,2006.9226
417632,"[365.92, 2.28, 253.99, 229.24]",253.99,229.24,58224.66760000001
417779,"[471.23, 85.48, 18.79, 42.73]",18.79,42.73,802.8966999999999
417911,"[201.03, 38.48, 156.79, 166.4]",156.79,166.4,26089.856
418062,"[186.97, 176.46, 240.03, 453.03]",240.03,453.03,108740.79089999999
418062,"[0, 153.89, 195.6, 473.17]",195.6,473.17,92552.052
418062,"[335.65, 178.58, 91.35, 141.33]",91.35,141.33,12910.4955
419379,"[143.5, 4.47, 126.28, 129.15]",126.28,129.15,16309.062000000002
419408,"[487.66, 166.18, 144.43, 143.97]",144.43,143.97,20793.5871
419408,"[226.55, 111.53, 134.97, 165.82]",134.97,165.82,22380.7254
419974,"[108.9, 211.21, 46.51, 73.24]",46.51,73.24,3406.3923999999997
419974,"[180.98, 101.15, 186.59, 344.53]",186.59,344.53,64285.852699999996
420069,"[570.48, 202.61, 7.02, 14.71]",7.02,14.71,103.2642
420069,"[580.58, 196.4, 14.82, 26.77]",14.82,26.77,396.7314
420069,"[514.07, 186.8, 20.23, 55.63]",20.23,55.63,1125.3949
420069,"[61.62, 147.88, 98.59, 309.12]",98.59,309.12,30476.1408
420069,"[228.36, 187.06, 12.41, 28.81]",12.41,28.81,357.5321
420069,"[276.76, 188.37, 7.81, 13.84]",7.81,13.84,108.09039999999999
420069,"[2.87, 198.84, 9, 23.6]",9.0,23.6,212.4
420069,"[408.83, 189.45, 11.53, 26.53]",11.53,26.53,305.8909
420069,"[35.37, 190.2, 27.67, 28.69]",27.67,28.69,793.8523000000001
420069,"[301.25, 177.27, 47.14, 134.23]",47.14,134.23,6327.602199999999
420281,"[1.44, 23.06, 478.56, 609.73]",478.56,609.73,291792.3888
420281,"[0, 254.96, 57.39, 163]",57.39,163.0,9354.57
420281,"[417.52, 219.23, 62.48, 212.37]",62.48,212.37,13268.8776
420840,"[177.22, 7.62, 284.89, 409.71]",284.89,409.71,116722.28189999999
420840,"[508.04, 1.43, 131.78, 247.34]",131.78,247.34,32594.465200000002
420840,"[208.67, 0, 220.09, 54.31]",220.09,54.31,11953.0879
420916,"[528.22, 174.22, 84.87, 140.86]",84.87,140.86,11954.788200000003
420916,"[284.94, 193.26, 176.18, 163.59]",176.18,163.59,28821.286200000002
420916,"[445.16, 188.22, 93.66, 146.77]",93.66,146.77,13746.4782
421060,"[603.72, 176.84, 15.98, 52.65]",15.98,52.65,841.347
421060,"[575.47, 19.93, 2.52, 6.96]",2.52,6.96,17.5392
421060,"[5.03, 267.9, 2.03, 12.48]",2.03,12.48,25.3344
421060,"[138.59, 87.91, 5.96, 10.61]",5.96,10.61,63.2356
421060,"[0, 264.75, 5.84, 14.61]",5.84,14.61,85.32239999999999
421060,"[618, 175.89, 16.98, 19.35]",16.98,19.35,328.56300000000005
421060,"[306, 5, 329, 228]",329.0,228.0,75012.0
421060,"[139.61, 149.9, 152.2, 127.29]",152.2,127.29,19373.538
421060,"[132.9, 89.95, 3.99, 6.91]",3.99,6.91,27.5709
421060,"[107.39, 89.18, 3.45, 8.04]",3.45,8.04,27.738
421060,"[629.54, 177.25, 10.46, 52.07]",10.46,52.07,544.6522
421060,"[24.34, 253, 4.59, 12.64]",4.59,12.64,58.0176
421060,"[29.07, 253.17, 6.11, 15.85]",6.11,15.85,96.8435
421060,"[303.91, 212.04, 13.97, 11.27]",13.97,11.27,157.4419
421455,"[45.61, 84.88, 171.45, 284.63]",171.45,284.63,48799.8135
421757,"[456.69, 218.38, 8.53, 11.63]",8.53,11.63,99.2039
422670,"[184.23, 47.69, 401.1, 364.63]",401.1,364.63,146253.093
422670,"[33.87, 249.5, 281.72, 177.26]",281.72,177.26,49937.6872
422706,"[1.42, 141.13, 118.93, 176.2]",118.93,176.2,20955.466
422706,"[0, 5.76, 186.15, 151.61]",186.15,151.61,28222.201500000003
422706,"[252.04, 266.23, 9.92, 8.96]",9.92,8.96,88.8832
422706,"[4.8, 17.27, 143.93, 208.22]",143.93,208.22,29969.104600000002
422836,"[22.61, 154.97, 13.56, 34.94]",13.56,34.94,473.7864
422836,"[269.66, 1.62, 50.34, 235.68]",50.34,235.68,11864.131200000002
422836,"[119.49, 157.71, 15.81, 17.1]",15.81,17.1,270.35100000000006
422836,"[95.46, 0.54, 132.67, 233.53]",132.67,233.53,30982.425099999997
422886,"[21.57, 28.76, 618.43, 604.05]",618.43,604.05,373562.64149999997
422998,"[1.25, 0.96, 516.91, 320.11]",516.91,320.11,165468.0601
423104,"[167.36, 236.41, 96.29, 181.59]",96.29,181.59,17485.3011
423123,"[36.38, 88.07, 352.29, 333.14]",352.29,333.14,117361.8906
423123,"[494.86, 229.72, 145.14, 195.4]",145.14,195.4,28360.356
423123,"[0, 0, 50.75, 141.73]",50.75,141.73,7192.7975
423123,"[178.06, 44.99, 252.73, 308.25]",252.73,308.25,77904.02249999999
423229,"[575.03, 192.99, 5.7, 11.82]",5.7,11.82,67.37400000000001
423229,"[605.54, 197.83, 6.05, 15.93]",6.05,15.93,96.3765
423229,"[571.68, 199.58, 17.68, 22.73]",17.68,22.73,401.8664
423229,"[599.33, 194.25, 13.75, 26.17]",13.75,26.17,359.83750000000003
423229,"[587.34, 191.11, 8.1, 15.21]",8.1,15.21,123.20100000000001
423229,"[485.16, 196.67, 19.22, 36.39]",19.22,36.39,699.4158
423229,"[422.99, 191.64, 12.98, 17.09]",12.98,17.09,221.8282
423229,"[581.54, 190.52, 6.74, 11.83]",6.74,11.83,79.7342
423229,"[449.61, 189.88, 6.72, 29.42]",6.72,29.42,197.7024
423229,"[469.52, 214.26, 29.21, 39.31]",29.21,39.31,1148.2451
423506,"[188.32, 69.44, 185.94, 430.56]",185.94,430.56,80058.3264
423506,"[2.69, 27.23, 231.55, 381.43]",231.55,381.43,88320.1165
423617,"[15.1, 61.64, 17.22, 38.5]",17.22,38.5,662.9699999999999
423617,"[120.95, 116.3, 23.56, 21]",23.56,21.0,494.76
423617,"[451.59, 368.44, 34.48, 22.21]",34.48,22.21,765.8008
423617,"[159.88, 313.56, 29.45, 25.09]",29.45,25.09,738.9005
423617,"[323.18, 247.13, 20.87, 23.04]",20.87,23.04,480.8448
424135,"[155.18, 265.06, 53.98, 120.55]",53.98,120.55,6507.289
424135,"[253.57, 303.52, 63.61, 142.06]",63.61,142.06,9036.4366
424162,"[296.21, 133.81, 143.06, 336.43]",143.06,336.43,48129.675800000005
424162,"[351.79, 126.79, 106.07, 121.84]",106.07,121.84,12923.5688
424162,"[453.07, 119.95, 136.29, 357.42]",136.29,357.42,48712.7718
424349,"[17.11, 135.76, 162.02, 290.24]",162.02,290.24,47024.6848
424349,"[323.8, 135.74, 237.83, 285.6]",237.83,285.6,67924.248
424521,"[45.42, 139.43, 133.87, 161.98]",133.87,161.98,21684.2626
424551,"[461, 148.82, 18.5, 30.44]",18.5,30.44,563.14
424551,"[251.84, 214.3, 96.86, 182.96]",96.86,182.96,17721.5056
424642,"[366.53, 157.24, 87.19, 159.14]",87.19,159.14,13875.416599999999
424642,"[21.96, 125, 81.08, 214.53]",81.08,214.53,17394.0924
424642,"[307, 180.77, 5.77, 17.03]",5.77,17.03,98.2631
424975,"[242.09, 304.15, 35.69, 92.49]",35.69,92.49,3300.9680999999996
424975,"[286.73, 300.78, 28.43, 71.65]",28.43,71.65,2037.0095000000001
425221,"[346.97, 473.9, 46.16, 44.06]",46.16,44.06,2033.8096
425221,"[2.88, 397.93, 65.3, 106.04]",65.3,106.04,6924.412
425226,"[73.35, 206.02, 300.58, 372.5]",300.58,372.5,111966.04999999999
425227,"[297.12, 494.24, 12.3, 32.22]",12.3,32.22,396.306
425227,"[309.9, 495.12, 14.05, 30.59]",14.05,30.59,429.78950000000003
425361,"[104.82, 20.96, 261.5, 430.32]",261.5,430.32,112528.68
425702,"[294.7, 110.78, 48.99, 129.24]",48.99,129.24,6331.467600000001
425906,"[59.04, 412.49, 58.6, 52.87]",58.6,52.87,3098.182
425906,"[37.47, 401.03, 40.16, 59.37]",40.16,59.37,2384.2991999999995
425906,"[170.36, 417.35, 87.71, 103.38]",87.71,103.38,9067.459799999999
425906,"[0, 379.05, 25.92, 54.05]",25.92,54.05,1400.976
425906,"[60.4, 136.19, 119.38, 94.92]",119.38,94.92,11331.5496
425906,"[111.95, 406.95, 57.96, 66.69]",57.96,66.69,3865.3523999999998
425906,"[157.31, 416.99, 27.54, 47.57]",27.54,47.57,1310.0778
425906,"[3.38, 398.81, 46.32, 53.84]",46.32,53.84,2493.8688
425906,"[400.7, 470.63, 23.38, 42.75]",23.38,42.75,999.495
425906,"[415.18, 487.59, 43.22, 30.34]",43.22,30.34,1311.2948
425906,"[347.76, 462.59, 60.02, 60.03]",60.02,60.03,3603.0006000000003
425906,"[315.95, 448.22, 57.24, 54.6]",57.24,54.6,3125.304
425906,"[247.37, 445.6, 54.2, 47.97]",54.2,47.97,2599.974
425925,"[139.7, 424.52, 9.04, 36.99]",9.04,36.99,334.3896
425925,"[127.64, 424.21, 17.27, 37.49]",17.27,37.49,647.4523
426203,"[199.73, 476.86, 21.51, 30.11]",21.51,30.11,647.6661
426203,"[176.86, 116.29, 143.6, 192.1]",143.6,192.1,27585.559999999998
426241,"[364.57, 97.23, 73.36, 79.97]",73.36,79.97,5866.5992
426268,"[271.81, 122.92, 39.21, 66.57]",39.21,66.57,2610.2097
426376,"[171.08, 259.45, 93.9, 146.48]",93.9,146.48,13754.472
426795,"[57.3, 19.46, 412.97, 454.05]",412.97,454.05,187509.02850000001
426836,"[327.51, 413.78, 23.49, 74.98]",23.49,74.98,1761.2802
427034,"[232.47, 87.3, 406.81, 237.85]",406.81,237.85,96759.7585
427077,"[116.26, 76.13, 156.5, 330.93]",156.5,330.93,51790.545
427160,"[387.74, 246.22, 176.04, 257.73]",176.04,257.73,45370.7892
427160,"[3.44, 205.49, 251.41, 298.47]",251.41,298.47,75038.34270000001
427160,"[511.31, 230.65, 111.72, 245.86]",111.72,245.86,27467.4792
427256,"[383.43, 66.58, 94.13, 106.77]",94.13,106.77,10050.2601
427256,"[400.23, 100.43, 140.62, 170.98]",140.62,170.98,24043.207599999998
