image_id_x,bbox_id,center_x,scale_x,score_y
439715,3,"[435.1600036621094, 303.4200134277344]","[0.30787500739097595, 0.4104999899864197]",0.5664966159633228
439715,5,"[63.27000045776367, 309.2099914550781]","[0.3152812719345093, 0.4203749895095825]",0.6518076681173764
439715,1,"[542.9500122070312, 312.2300109863281]","[0.29756250977516174, 0.39675000309944153]",0.6523148794968923
439715,6,"[521.489990234375, 333.55999755859375]","[0.47325000166893005, 0.6310000419616699]",0.6981543653151568
439715,2,"[578.9749755859375, 318.4200134277344]","[0.41596874594688416, 0.5546249747276306]",0.70230873893289
439715,0,"[296.364990234375, 280.93499755859375]","[1.06654691696167, 1.4220625162124634]",0.7733400464057922
439715,4,"[131.4499969482422, 334.67498779296875]","[0.6102656126022339, 0.8136875033378601]",0.8337034442845512
439773,0,"[414.8500061035156, 153.6300048828125]","[2.801874876022339, 3.7358334064483643]",0.8143419973990497
439854,1,"[307.2749938964844, 254.4600067138672]","[0.5432812571525574, 0.7243750095367432]",0.7011360210530898
439854,0,"[155.10000610351562, 192.2899932861328]","[0.5346249938011169, 0.7128333449363708]",0.7509563267230988
439854,2,"[262.4549865722656, 261.32000732421875]","[0.5295937657356262, 0.7061249613761902]",0.788995648131651
439994,1,"[60.755001068115234, 126.875]","[0.345703125, 0.4609375]",0.8074125840383417
439994,0,"[368.760009765625, 518.5800170898438]","[0.7080937027931213, 0.9441249966621399]",0.8291796586092781
439994,2,"[143.86000061035156, 479.8599853515625]","[0.578906238079071, 0.7718750238418579]",0.8327490477000966
440171,1,"[357.56500244140625, 371.635009765625]","[0.3154374957084656, 0.4205833375453949]",0.36396118253469467
440171,0,"[130.18499755859375, 94.79499816894531]","[0.8147343993186951, 1.0863125324249268]",0.6981826810275807
440184,1,"[57.6349983215332, 195.30999755859375]","[0.4450312554836273, 0.593375027179718]",0.8378651703105253
440184,0,"[229.58999633789062, 243.47000122070312]","[0.9713437557220459, 1.2951250076293945]",0.8664646779789644
440184,2,"[550.0150146484375, 217.2050018310547]","[0.614859402179718, 0.8198124766349792]",0.8919359445571899
440336,1,"[211.76499938964844, 193.9199981689453]","[0.5974687337875366, 0.796625018119812]",0.8331702614531797
440336,0,"[161.3249969482422, 198.19500732421875]","[0.8066874742507935, 1.0755833387374878]",0.8422464973786298
440336,3,"[467.7449951171875, 178.73500061035156]","[0.8047968745231628, 1.073062539100647]",0.8456273436546325
440336,2,"[306.6449890136719, 182.68499755859375]","[0.6905156373977661, 0.9206874370574951]",0.9109160829992855
440475,0,"[508.8349914550781, 219.7100067138672]","[0.33937498927116394, 0.45249998569488525]",0.7623648100039538
441247,1,"[361.1400146484375, 225.96499633789062]","[0.38789063692092896, 0.5171874761581421]",0.6598264127969742
441247,0,"[267.9049987792969, 196.46499633789062]","[0.3102656304836273, 0.41368749737739563]",0.7742804678586813
441286,0,"[290.8699951171875, 203.34500122070312]","[0.7692500352859497, 1.0256667137145996]",0.6994880472912508
441442,0,"[288.489990234375, 140.1699981689453]","[0.8253750205039978, 1.1004999876022339]",0.8486000825377071
441491,2,"[518.510009765625, 275.0950012207031]","[1.9116092920303345, 2.5488126277923584]",0.5253048986196518
441491,0,"[193.1199951171875, 237.88499450683594]","[2.38700008392334, 3.182666540145874]",0.6066296332412295
441491,1,"[427.7250061035156, 152.6649932861328]","[1.3015625476837158, 1.7354166507720947]",0.6831520557403564
441543,3,"[567.1900024414062, 372.0799865722656]","[0.6011250019073486, 0.8015000224113464]",0.29706378281116486
441543,9,"[432.9150085449219, 313.3800048828125]","[0.6461250185966492, 0.8614999651908875]",0.4314484432339668
441543,8,"[485.0299987792969, 332.3999938964844]","[0.4202499985694885, 0.5603333115577698]",0.4991165816783905
441543,7,"[188.77000427246094, 333.6700134277344]","[0.6389999985694885, 0.8519999980926514]",0.5755819951494535
441543,2,"[598.9199829101562, 316.8900146484375]","[0.6108750104904175, 0.8144999742507935]",0.593256680915753
441543,4,"[551.4199829101562, 298.6600036621094]","[0.5534999966621399, 0.7379999756813049]",0.6096433997154236
441543,0,"[284.32000732421875, 340.4649963378906]","[0.8371250629425049, 1.116166591644287]",0.6141591250896454
441543,5,"[516.510009765625, 285.125]","[0.46607810258865356, 0.6214374899864197]",0.616534623503685
441543,6,"[610.5449829101562, 277.8599853515625]","[0.3897187411785126, 0.5196250081062317]",0.7149312325886318
441543,1,"[78.29000091552734, 307.5899963378906]","[0.9672499895095825, 1.2896666526794434]",0.8038408398628235
441553,6,"[289.0050048828125, 345.6700134277344]","[0.6589687466621399, 0.8786249756813049]",0.7026377513128168
441553,7,"[538.9450073242188, 378.0050048828125]","[0.6763594150543213, 0.9018124341964722]",0.7069599523263819
441553,5,"[460.625, 337.8699951171875]","[0.5818125009536743, 0.7757499814033508]",0.7146300182623022
441553,1,"[185.97000122070312, 327.614990234375]","[0.6788906455039978, 0.9051874876022339]",0.7370060436865863
441553,2,"[418.0249938964844, 327.4700012207031]","[0.6024374961853027, 0.8032500147819519]",0.766642046325347
441553,0,"[242.77499389648438, 324.2349853515625]","[0.6121406555175781, 0.8161875009536743]",0.7942538015982684
441553,4,"[585.010009765625, 379.3349914550781]","[0.8992968797683716, 1.199062466621399]",0.8147252640303444
441553,3,"[360.55999755859375, 328.0950012207031]","[0.5561718940734863, 0.7415624856948853]",0.8422158009865705
441586,0,"[356.5400085449219, 144.52000427246094]","[1.1888437271118164, 1.5851249694824219]",0.8571549128083622
442161,3,"[467.4649963378906, 152.75]","[0.4778437316417694, 0.6371250152587891]",0.6488413255323063
442161,2,"[247.2550048828125, 213.2899932861328]","[1.4568750858306885, 1.9424999952316284]",0.6651442583118167
442161,0,"[116.75, 211.86000061035156]","[1.5200625658035278, 2.026750087738037]",0.7492080168290571
442161,1,"[392.5350036621094, 222.7949981689453]","[1.375640630722046, 1.8341875076293945]",0.7820298586572919
442306,0,"[332.9949951171875, 373.0199890136719]","[2.135812520980835, 2.847749948501587]",0.9107037852792179
442456,0,"[623.2899780273438, 73.9749984741211]","[0.5025469064712524, 0.6700625419616699]",0.8094920796506545
442456,1,"[170.75, 158.7050018310547]","[1.1700468063354492, 1.5600624084472656]",0.8962727890295141
442463,0,"[292.7200012207031, 354.4700012207031]","[1.0800000429153442, 1.4399999380111694]",0.8560536258360919
442746,0,"[207.64500427246094, 166.52000427246094]","[0.5759999752044678, 0.7680000066757202]",0.8440537137143752
442836,1,"[374.8550109863281, 276.3349914550781]","[1.2517030239105225, 1.6689374446868896]",0.8885945818003487
442836,0,"[196.16000366210938, 227.00999450683594]","[1.7772186994552612, 2.3696250915527344]",0.9027351912330178
442836,2,"[81.4000015258789, 249.60499572753906]","[0.9256405830383301, 1.2341874837875366]",0.9146692156791687
443426,0,"[249.52000427246094, 417.0]","[2.868499994277954, 3.824666738510132]",0.747176525183022
443844,0,"[521.260009765625, 168.08999633789062]","[1.1338125467300415, 1.5117501020431519]",0.8931185112280005
443969,1,"[65.69999694824219, 344.1600036621094]","[2.198906183242798, 2.931874990463257]",0.5586617993456977
443969,3,"[333.2850036621094, 138.61000061035156]","[1.9079375267028809, 2.543916702270508]",0.7341797073682149
443969,2,"[112.21499633789062, 159.375]","[1.0537030696868896, 1.404937505722046]",0.845684454721563
443969,0,"[306.5, 260.7149963378906]","[1.4498906135559082, 1.933187484741211]",0.853850897620706
444142,0,"[174.96499633789062, 310.8699951171875]","[2.5907812118530273, 3.4543750286102295]",0.9139144946547115
445602,0,"[397.2749938964844, 380.57501220703125]","[0.6273281574249268, 0.836437463760376]",0.8020990596098059
445722,0,"[270.7550048828125, 301.875]","[1.4888906478881836, 1.9851875305175781]",0.4293791779450008
445792,0,"[265.510009765625, 210.6999969482422]","[2.9186248779296875, 3.8914999961853027]",0.7182142208604252
445834,3,"[390.6000061035156, 180.125]","[0.42614060640335083, 0.5681874752044678]",0.6076757237315178
445834,2,"[325.8699951171875, 138.44500732421875]","[0.5497499704360962, 0.7329999804496765]",0.697718600432078
445834,1,"[574.60498046875, 303.114990234375]","[1.0472344160079956, 1.3963125944137573]",0.8368368183865267
445834,0,"[470.07501220703125, 297.55999755859375]","[1.0981874465942383, 1.4642499685287476]",0.8710074039066539
445999,0,"[204.44500732421875, 323.81500244140625]","[2.887453079223633, 3.849937677383423]",0.7300047013494704
446651,1,"[253.9550018310547, 301.2250061035156]","[1.1166093349456787, 1.4888125658035278]",0.7146251027782758
446651,0,"[430.1400146484375, 253.61000061035156]","[2.1594998836517334, 2.879333257675171]",0.759291019042333
447088,0,"[391.989990234375, 168.9949951171875]","[1.451015591621399, 1.9346874952316284]",0.8531348074183744
447088,2,"[192.94000244140625, 160.81500244140625]","[1.4089219570159912, 1.878562569618225]",0.8797087774557226
447088,1,"[354.4150085449219, 160.68499755859375]","[1.421765685081482, 1.895687460899353]",0.8829807078137117
447187,3,"[124.08000183105469, 135.9499969482422]","[0.68812495470047, 0.9175000190734863]",0.4824853564302127
447187,0,"[319.67999267578125, 321.70001220703125]","[1.2736250162124634, 1.6981667280197144]",0.711083892513724
447187,1,"[143.06500244140625, 287.44500732421875]","[1.681546926498413, 2.242062568664551]",0.7776918235947105
447187,2,"[533.989990234375, 236.58999633789062]","[0.6153749823570251, 0.8205000162124634]",0.8136960373205298
447314,1,"[87.66500091552734, 347.1449890136719]","[0.5370468497276306, 0.7160624861717224]",0.7753068506717682
447314,0,"[154.39500427246094, 313.4100036621094]","[0.823562502861023, 1.0980833768844604]",0.8981497603304246
447465,1,"[142.3000030517578, 230.0500030517578]","[1.554937481880188, 2.0732500553131104]",0.7606181432219112
447465,0,"[358.010009765625, 208.19500732421875]","[1.9069218635559082, 2.542562484741211]",0.8891921639442444
447611,1,"[79.05999755859375, 61.79499816894531]","[0.9788750410079956, 1.3051666021347046]",0.37807863454024
447611,0,"[412.3699951171875, 108.00499725341797]","[1.0828750133514404, 1.4438332319259644]",0.39856451004743576
447917,3,"[94.18000030517578, 339.239990234375]","[1.1693750619888306, 1.559166669845581]",0.5334667160230524
447917,2,"[358.364990234375, 170.64500427246094]","[0.5959218740463257, 0.7945624589920044]",0.8011960106737473
447917,0,"[399.7349853515625, 199.2100067138672]","[0.8533125519752502, 1.1377500295639038]",0.8651207475101247
447917,1,"[169.63499450683594, 148.3249969482422]","[0.7412343621253967, 0.9883124828338623]",0.8680798972354216
448076,4,"[15.71500015258789, 272.4700012207031]","[0.8264062404632568, 1.1018750667572021]",0.7541991191751817
448076,5,"[291.57000732421875, 271.1650085449219]","[0.865359365940094, 1.1538125276565552]",0.8218019692336812
448076,1,"[154.80499267578125, 282.25]","[1.0420312881469727, 1.3893749713897705]",0.8565379836980034
448076,2,"[258.55499267578125, 262.05999755859375]","[0.7919999957084656, 1.055999994277954]",0.8800828772432664
448076,3,"[331.94000244140625, 256.7099914550781]","[0.8296874761581421, 1.1062500476837158]",0.8932144045829773
448076,0,"[90.7699966430664, 315.4949951171875]","[1.3633594512939453, 1.817812442779541]",0.9182416831745821
448256,1,"[459.80999755859375, 172.08999633789062]","[0.4583749771118164, 0.6111666560173035]",0.7044492699205875
448256,2,"[373.0849914550781, 208.30499267578125]","[1.3160624504089355, 1.7547500133514404]",0.7582539637883504
448256,0,"[121.83000183105469, 256.1549987792969]","[1.5829218626022339, 2.110562562942505]",0.8088316742111655
448263,0,"[191.44500732421875, 117.66999816894531]","[1.3930624723434448, 1.8574166297912598]",0.8070250171072343
448263,1,"[49.38999938964844, 118.41999816894531]","[0.9888750314712524, 1.31850004196167]",0.8616579034749199
448365,0,"[259.3299865722656, 186.27499389648438]","[1.424484372138977, 1.8993124961853027]",0.8286775210324455
448410,1,"[74.8550033569336, 251.875]","[0.3496406078338623, 0.4661874771118164]",0.6478732953468959
448410,4,"[54.17499923706055, 276.32000732421875]","[0.4129375219345093, 0.5505833625793457]",0.7106181558440713
448410,2,"[121.4749984741211, 241.13999938964844]","[0.5048437118530273, 0.6731250286102295]",0.7374049951048458
448410,5,"[114.94499969482422, 288.3349914550781]","[0.541265606880188, 0.7216875553131104]",0.7458305253702051
448410,0,"[42.21500015258789, 343.30499267578125]","[0.6489843726158142, 0.8653125166893005]",0.786878764629364
448410,3,"[218.38999938964844, 171.06500244140625]","[0.38170310854911804, 0.5089374780654907]",0.8146974654758677
448810,0,"[74.20999908447266, 354.7149963378906]","[0.28349998593330383, 0.3779999911785126]",0.7733998033735487
449312,0,"[214.6300048828125, 205.06500244140625]","[2.002500057220459, 2.669999837875366]",0.62553328701428
449432,3,"[352.7300109863281, 255.4250030517578]","[0.6988593935966492, 0.9318125247955322]",0.6671711925198051
449432,2,"[290.55999755859375, 263.95001220703125]","[0.7095937728881836, 0.9461250305175781]",0.7594222947955132
449432,9,"[323.3550109863281, 272.5899963378906]","[0.7878749966621399, 1.0504999160766602]",0.7633188997997957
449432,6,"[524.0700073242188, 240.42999267578125]","[0.5642812252044678, 0.7523750066757202]",0.7668773900060093
449432,7,"[491.8550109863281, 247.6699981689453]","[0.5676562190055847, 0.7568749785423279]",0.7731483087820166
449432,4,"[400.5050048828125, 248.7050018310547]","[0.6630468964576721, 0.8840625286102295]",0.801636327715481
449432,11,"[427.25, 245.8000030517578]","[0.5602499842643738, 0.746999979019165]",0.803593099117279
449432,10,"[539.969970703125, 247.02000427246094]","[0.46828123927116394, 0.6243749856948853]",0.8136252690764034
449432,5,"[453.7950134277344, 247.52000427246094]","[0.7075312733650208, 0.9433749914169312]",0.8224840023938347
449432,1,"[231.3350067138672, 266.510009765625]","[0.7973437905311584, 1.0631250143051147]",0.8305157984004301
449432,0,"[133.25999450683594, 244.6699981689453]","[0.6186562180519104, 0.824874997138977]",0.8465477964457344
449432,8,"[606.239990234375, 243.1199951171875]","[0.5776875019073486, 0.7702499628067017]",0.8697614073753357
449579,0,"[187.98500061035156, 185.8300018310547]","[1.2535312175750732, 1.671375036239624]",0.9082624596707961
449603,0,"[235.5800018310547, 233.4149932861328]","[0.7450000047683716, 0.9933333396911621]",0.8106277970706716
449661,0,"[407.25, 109.0]","[0.4906250238418579, 0.6541666388511658]",0.8499482732552749
449909,0,"[191.4600067138672, 295.625]","[1.794874906539917, 2.3931667804718018]",0.4950218223608457
450075,1,"[17.774999618530273, 337.3450012207031]","[1.3162031173706055, 1.7549374103546143]",0.4430074670485088
450075,0,"[229.03500366210938, 310.6099853515625]","[1.5711562633514404, 2.094874858856201]",0.6529272960291969
450075,2,"[457.4849853515625, 249.72000122070312]","[2.268937587738037, 3.025250196456909]",0.6619175534981948
450202,0,"[22.93000030517578, 27.93000030517578]","[0.2848750054836273, 0.37983331084251404]",0.48065797984600067
450202,1,"[30.020000457763672, 21.200000762939453]","[0.2718749940395355, 0.36249998211860657]",0.5243634358048439
450303,2,"[548.260009765625, 235.86000061035156]","[0.32612499594688416, 0.4348333179950714]",0.6728867416580518
450303,3,"[604.9400024414062, 253.2100067138672]","[0.4398750066757202, 0.5864999890327454]",0.6801426932215691
450303,1,"[454.1050109863281, 234.39500427246094]","[0.27168750762939453, 0.3622499704360962]",0.706015269458294
450303,0,"[525.3400268554688, 285.3399963378906]","[0.9038749933242798, 1.2051666975021362]",0.7216458469629288
450303,4,"[285.0249938964844, 247.90499877929688]","[0.8019375205039978, 1.0692499876022339]",0.7313155404159001
450399,6,"[563.3099975585938, 244.94500732421875]","[0.9461250305175781, 1.2615000009536743]",0.534809672832489
450399,9,"[606.5999755859375, 108.9800033569336]","[0.3467499911785126, 0.4623333215713501]",0.5375906068545121
450399,5,"[625.9650268554688, 75.81999969482422]","[0.33656251430511475, 0.44874998927116394]",0.5807333631174905
450399,3,"[550.39501953125, 102.08000183105469]","[0.2657812535762787, 0.3543749749660492]",0.608650502231386
450399,1,"[261.5150146484375, 111.81999969482422]","[0.7051874399185181, 0.940250039100647]",0.6269385337829589
450399,7,"[514.7849731445312, 87.75499725341797]","[0.3539374768733978, 0.47191667556762695]",0.6630014598369598
